year_month,event_id,perf_date,perf_time,venue,total_tickets,active_tickets,sold_tickets,deleted_tickets,avg_price,min_price,max_price
2026-05,roll-cake-time,2026-07-13,18:00,東京グローブ座,1,1,0,0,7500.0,7500,7500
2026-05,roll-cake-time,2026-07-14,13:00,東京グローブ座,1,1,0,0,17500.0,17500,17500
2026-05,roll-cake-time,2026-07-14,18:00,東京グローブ座,1,1,0,0,15000.0,15000,15000
2026-05,roll-cake-time,2026-07-17,13:00,東京グローブ座,1,1,0,0,7500.0,7500,7500
2026-05,roll-cake-time,2026-07-22,13:00,東京グローブ座,1,1,0,0,7500.0,7500,7500
2026-05,roll-cake-time,2026-07-23,18:00,東京グローブ座,1,1,0,0,7500.0,7500,7500
2026-05,roll-cake-time,2026-07-24,13:00,東京グローブ座,2,2,0,0,11506.0,7500,15512
2026-05,roll-cake-time,2026-07-25,13:00,東京グローブ座,2,1,1,0,14000.0,8000,20000
2026-05,roll-cake-time,2026-07-26,13:00,東京グローブ座,1,1,0,0,8000.0,8000,8000
2026-05,roll-cake-time,2026-07-27,13:00,東京グローブ座,1,1,0,0,22000.0,22000,22000
2026-05,roll-cake-time,2026-07-30,13:00,東京グローブ座,1,1,0,0,5000.0,5000,5000
2026-05,roll-cake-time,2026-07-30,18:00,東京グローブ座,2,0,1,1,5500.0,3500,7500
2026-05,roll-cake-time,2026-08-02,13:00,東京グローブ座,2,2,0,0,23500.0,22000,25000
2026-05,roll-cake-time,2026-08-08,13:00,森ノ宮ピロティホール,1,0,1,0,12000.0,12000,12000
2026-05,roll-cake-time,2026-08-09,13:00,森ノ宮ピロティホール,2,0,2,0,16000.0,13000,19000
2026-05,roll-cake-time,2026-08-09,18:00,森ノ宮ピロティホール,1,0,1,0,13000.0,13000,13000
2026-05,roll-cake-time,2026-08-10,13:00,森ノ宮ピロティホール,1,0,1,0,22000.0,22000,22000
2026-05,roll-cake-time,2026-08-11,13:00,森ノ宮ピロティホール,1,0,1,0,18000.0,18000,18000
2026-05,roll-cake-time,2026-08-11,18:00,森ノ宮ピロティホール,1,1,0,0,15000.0,15000,15000
2026-05,roll-cake-time,2026-08-20,18:00,[福岡県] キャナルシティ劇場,4,4,0,0,16125.0,13000,20000
2026-05,roll-cake-time,2026-08-21,13:00,[福岡県] キャナルシティ劇場,1,1,0,0,10000.0,10000,10000
2026-05,roll-cake-time,2026-08-22,18:00,[福岡県] キャナルシティ劇場,2,2,0,0,18000.0,16000,20000
2026-05,roll-cake-time,2026-08-24,13:00,[福岡県] キャナルシティ劇場,4,3,1,0,17175.0,0,48000
2026-05,summer-sonic-osaka,2026-08-14,,万博記念公園,1,1,0,0,18000.0,18000,18000
2026-05,uma-stage-2026,2026-07-08,18:00,[東京都] PARCO劇場,1,0,0,1,65000.0,65000,65000
2026-05,uma-stage-2026,2026-07-09,13:00,[東京都] PARCO劇場,1,0,1,0,26000.0,26000,26000
2026-05,uma-stage-2026,2026-07-11,13:00,[東京都] PARCO劇場,2,0,1,1,24000.0,18000,30000
2026-05,uma-stage-2026,2026-07-11,18:00,[東京都] PARCO劇場,1,0,1,0,26000.0,26000,26000
2026-05,uma-stage-2026,2026-07-17,13:00,[東京都] PARCO劇場,1,0,1,0,12000.0,12000,12000
2026-05,uma-stage-2026,2026-07-20,13:00,[東京都] PARCO劇場,1,0,1,0,18201.0,18201,18201
2026-05,uma-stage-2026,2026-07-20,18:00,[東京都] PARCO劇場,1,1,0,0,20000.0,20000,20000
2026-05,uma-stage-2026,2026-07-23,13:00,[東京都] PARCO劇場,1,1,0,0,20000.0,20000,20000
2026-05,uma-stage-2026,2026-07-23,18:00,[東京都] PARCO劇場,1,0,1,0,25000.0,25000,25000
2026-05,uma-stage-2026,2026-07-25,13:00,[東京都] PARCO劇場,1,0,1,0,14000.0,14000,14000
2026-05,uma-stage-2026,2026-07-28,13:00,[東京都] PARCO劇場,1,1,0,0,16000.0,16000,16000
2026-05,uma-stage-2026,2026-08-06,13:00,[大阪府] ＳｋｙシアターＭＢＳ,1,0,0,1,20683.0,20683,20683
2026-05,uma-stage-2026,2026-08-07,13:00,[大阪府] ＳｋｙシアターＭＢＳ,1,1,0,0,23000.0,23000,23000
2026-05,uma-stage-2026,2026-08-08,13:00,[大阪府] ＳｋｙシアターＭＢＳ,1,1,0,0,14000.0,14000,14000
2026-05,uma-stage-2026,2026-08-08,18:00,[大阪府] ＳｋｙシアターＭＢＳ,1,1,0,0,19000.0,19000,19000
2026-05,uma-stage-2026,2026-08-09,13:00,[大阪府] ＳｋｙシアターＭＢＳ,1,1,0,0,14000.0,14000,14000
2026-05,uma-stage-2026,2026-08-11,13:00,[大阪府] ＳｋｙシアターＭＢＳ,1,1,0,0,25000.0,25000,25000
2026-05,uma-stage-2026,2026-08-11,18:00,[大阪府] ＳｋｙシアターＭＢＳ,1,1,0,0,13000.0,13000,13000
2026-05,uma-stage-2026,2026-08-12,13:00,[大阪府] ＳｋｙシアターＭＢＳ,7,6,1,0,26142.85714285714,20000,38000
2026-05,west-live-tour-yuitsumuni,2026-06-26,18:00,[千葉県] ららアリーナ 東京ベイ,12,0,7,5,30833.25,0,55000
2026-05,west-live-tour-yuitsumuni,2026-06-27,18:00,[千葉県] ららアリーナ 東京ベイ,25,0,19,6,35120.0,17500,70000
2026-05,west-live-tour-yuitsumuni,2026-06-28,12:00,[千葉県] ららアリーナ 東京ベイ,18,0,8,10,39218.77777777778,18500,63000
2026-05,west-live-tour-yuitsumuni,2026-06-28,17:00,[千葉県] ららアリーナ 東京ベイ,71,0,41,30,39698.77464788732,0,100000
