year_month,event_id,perf_date,perf_time,venue,total_tickets,active_tickets,sold_tickets,deleted_tickets,avg_price,min_price,max_price
2026-06,akechico,2026-08-05,12:30,[福岡県] キャナルシティ劇場,1,0,0,1,20000.0,20000,20000
2026-06,akechico,2026-08-06,12:30,[福岡県] キャナルシティ劇場,1,0,0,1,20000.0,20000,20000
2026-06,akechico,2026-08-20,18:00,[大阪府] フェスティバルホール,3,1,0,2,23000.0,22000,25000
2026-06,akechico,2026-08-21,12:30,[大阪府] フェスティバルホール,3,1,0,2,18666.666666666668,18000,20000
2026-06,akechico,2026-08-22,18:00,[大阪府] フェスティバルホール,3,1,0,2,17033.333333333332,16800,17500
2026-06,akechico,2026-08-26,18:00,[大阪府] フェスティバルホール,6,2,0,4,23000.0,22000,25000
2026-06,akechico,2026-08-27,18:00,[大阪府] フェスティバルホール,3,1,0,2,12666.666666666666,12000,13000
2026-06,akechico,2026-08-29,12:30,[大阪府] フェスティバルホール,2,0,0,2,15900.0,13000,18800
2026-06,akechico,2026-08-30,12:30,[大阪府] フェスティバルホール,11,3,1,7,23090.909090909092,0,100000
2026-06,roll-cake-time,2026-07-06,18:00,東京グローブ座,47,0,14,33,31185.659574468085,3000,150000
2026-06,roll-cake-time,2026-07-08,18:00,東京グローブ座,9,0,2,7,41111.11111111111,8000,80000
2026-06,roll-cake-time,2026-07-09,13:00,東京グローブ座,3,0,0,3,14333.333333333334,10000,20000
2026-06,roll-cake-time,2026-07-09,18:00,東京グローブ座,5,0,0,5,34400.0,10000,100000
2026-06,roll-cake-time,2026-07-10,13:00,東京グローブ座,1,0,0,1,11000.0,11000,11000
2026-06,roll-cake-time,2026-07-12,13:00,東京グローブ座,1,0,0,1,42000.0,42000,42000
2026-06,roll-cake-time,2026-07-12,18:00,東京グローブ座,14,0,2,12,30464.285714285714,10000,75000
2026-06,roll-cake-time,2026-07-13,18:00,東京グローブ座,11,0,1,10,19454.545454545456,0,60000
2026-06,roll-cake-time,2026-07-14,13:00,東京グローブ座,4,0,1,3,43737.5,14950,120000
2026-06,roll-cake-time,2026-07-14,18:00,東京グローブ座,5,0,0,5,28660.0,11000,62500
2026-06,roll-cake-time,2026-07-17,13:00,東京グローブ座,2,0,0,2,24250.0,8500,40000
2026-06,roll-cake-time,2026-07-18,13:00,東京グローブ座,4,0,1,3,22000.0,11000,32000
2026-06,roll-cake-time,2026-07-19,13:00,東京グローブ座,6,0,1,5,19000.0,3000,38000
2026-06,roll-cake-time,2026-07-20,13:00,東京グローブ座,2,0,1,1,46915.0,43830,50000
2026-06,roll-cake-time,2026-07-20,18:00,東京グローブ座,11,0,1,10,21818.18181818182,9000,55000
2026-06,roll-cake-time,2026-07-22,13:00,東京グローブ座,11,3,1,7,20636.363636363636,5000,45000
2026-06,roll-cake-time,2026-07-23,18:00,東京グローブ座,5,1,0,4,31200.0,11000,40000
2026-06,roll-cake-time,2026-07-24,13:00,東京グローブ座,5,1,1,3,13200.0,0,25000
2026-06,roll-cake-time,2026-07-25,13:00,東京グローブ座,10,1,1,8,10554.5,0,30000
2026-06,roll-cake-time,2026-07-25,18:00,東京グローブ座,4,0,2,2,33125.0,13000,60000
2026-06,roll-cake-time,2026-07-26,13:00,東京グローブ座,8,0,0,8,43687.5,12500,120000
2026-06,roll-cake-time,2026-07-27,13:00,東京グローブ座,8,2,0,6,32225.0,10000,80000
2026-06,roll-cake-time,2026-07-27,18:00,東京グローブ座,6,1,1,4,22333.333333333332,13000,42000
2026-06,roll-cake-time,2026-07-30,18:00,東京グローブ座,9,3,0,6,19000.0,8000,60000
2026-06,roll-cake-time,2026-08-01,13:00,東京グローブ座,10,1,2,7,28000.0,0,60000
2026-06,roll-cake-time,2026-08-01,18:00,東京グローブ座,5,0,2,3,29000.0,0,80000
2026-06,roll-cake-time,2026-08-02,13:00,東京グローブ座,20,5,1,14,35200.0,18000,48000
2026-06,roll-cake-time,2026-08-07,13:00,森ノ宮ピロティホール,4,1,0,3,14000.0,13000,15000
2026-06,roll-cake-time,2026-08-07,18:00,森ノ宮ピロティホール,5,1,0,4,11000.0,10000,13000
2026-06,roll-cake-time,2026-08-08,13:00,森ノ宮ピロティホール,2,0,1,1,11000.0,10000,12000
2026-06,roll-cake-time,2026-08-09,13:00,森ノ宮ピロティホール,7,2,0,5,27857.14285714286,18500,48000
2026-06,roll-cake-time,2026-08-09,18:00,森ノ宮ピロティホール,19,5,2,12,25500.0,10000,120000
2026-06,roll-cake-time,2026-08-10,13:00,森ノ宮ピロティホール,6,1,1,4,32166.666666666668,11000,58000
2026-06,roll-cake-time,2026-08-11,13:00,森ノ宮ピロティホール,5,1,0,4,27800.0,13000,65000
2026-06,roll-cake-time,2026-08-11,18:00,森ノ宮ピロティホール,24,7,1,16,34166.666666666664,0,130000
2026-06,roll-cake-time,2026-08-22,13:00,[福岡県] キャナルシティ劇場,1,0,0,1,15000.0,15000,15000
2026-06,roll-cake-time,2026-08-22,18:00,[福岡県] キャナルシティ劇場,13,3,1,9,14230.76923076923,6000,53000
2026-06,roll-cake-time,2026-08-23,13:00,[福岡県] キャナルシティ劇場,11,3,1,7,16963.636363636364,11800,22000
2026-06,roll-cake-time,2026-08-24,13:00,[福岡県] キャナルシティ劇場,35,11,1,23,17242.85714285714,0,120000
2026-06,uma-stage-2026,2026-07-08,18:00,[東京都] PARCO劇場,14,0,7,7,33557.142857142855,0,85000
2026-06,uma-stage-2026,2026-07-09,13:00,[東京都] PARCO劇場,1,0,1,0,20000.0,20000,20000
2026-06,uma-stage-2026,2026-07-11,13:00,[東京都] PARCO劇場,3,0,1,2,18666.666666666668,15000,25000
2026-06,uma-stage-2026,2026-07-11,18:00,[東京都] PARCO劇場,7,0,3,4,39428.57142857143,20000,100000
2026-06,uma-stage-2026,2026-07-12,13:00,[東京都] PARCO劇場,4,0,0,4,10000.0,0,13500
2026-06,uma-stage-2026,2026-07-13,13:00,[東京都] PARCO劇場,6,0,1,5,32633.333333333332,22000,50000
2026-06,uma-stage-2026,2026-07-16,13:00,[東京都] PARCO劇場,1,0,0,1,25000.0,25000,25000
2026-06,uma-stage-2026,2026-07-16,18:00,[東京都] PARCO劇場,4,0,1,3,32000.0,20000,40000
2026-06,uma-stage-2026,2026-07-17,13:00,[東京都] PARCO劇場,7,0,2,5,26571.428571428572,18000,37000
2026-06,uma-stage-2026,2026-07-18,13:00,[東京都] PARCO劇場,3,0,0,3,97333.33333333333,0,260000
2026-06,uma-stage-2026,2026-07-19,13:00,[東京都] PARCO劇場,11,0,2,9,24818.18181818182,0,45000
2026-06,uma-stage-2026,2026-07-20,13:00,[東京都] PARCO劇場,2,0,1,1,55000.0,55000,55000
2026-06,uma-stage-2026,2026-07-20,18:00,[東京都] PARCO劇場,5,0,3,2,34000.0,15000,60000
2026-06,uma-stage-2026,2026-07-23,13:00,[東京都] PARCO劇場,3,0,1,2,24333.333333333332,18000,30000
2026-06,uma-stage-2026,2026-07-23,18:00,[東京都] PARCO劇場,5,0,0,5,44300.0,0,120000
2026-06,uma-stage-2026,2026-07-24,13:00,[東京都] PARCO劇場,10,2,2,6,14550.0,10000,20000
2026-06,uma-stage-2026,2026-07-25,13:00,[東京都] PARCO劇場,2,0,1,1,29500.0,27000,32000
2026-06,uma-stage-2026,2026-07-25,18:00,[東京都] PARCO劇場,3,0,1,2,25185.0,11555,32000
2026-06,uma-stage-2026,2026-07-26,13:00,[東京都] PARCO劇場,7,1,1,5,27571.428571428572,0,50000
2026-06,uma-stage-2026,2026-07-27,13:00,[東京都] PARCO劇場,2,0,1,1,47500.0,35000,60000
2026-06,uma-stage-2026,2026-07-28,13:00,[東京都] PARCO劇場,7,0,0,7,14142.857142857143,0,23000
2026-06,uma-stage-2026,2026-08-06,13:00,[大阪府] ＳｋｙシアターＭＢＳ,17,5,0,12,21723.529411764706,10000,150000
2026-06,uma-stage-2026,2026-08-06,18:00,[大阪府] ＳｋｙシアターＭＢＳ,13,4,0,9,12076.923076923076,10000,14000
2026-06,uma-stage-2026,2026-08-07,13:00,[大阪府] ＳｋｙシアターＭＢＳ,14,1,3,10,14244.142857142857,8000,25000
2026-06,uma-stage-2026,2026-08-08,13:00,[大阪府] ＳｋｙシアターＭＢＳ,1,0,1,0,14000.0,14000,14000
2026-06,uma-stage-2026,2026-08-08,18:00,[大阪府] ＳｋｙシアターＭＢＳ,7,0,1,6,13614.285714285714,0,20000
2026-06,uma-stage-2026,2026-08-09,13:00,[大阪府] ＳｋｙシアターＭＢＳ,3,0,0,3,21500.0,13500,37000
2026-06,uma-stage-2026,2026-08-10,13:00,[大阪府] ＳｋｙシアターＭＢＳ,3,0,1,2,31000.0,13000,41000
2026-06,uma-stage-2026,2026-08-11,13:00,[大阪府] ＳｋｙシアターＭＢＳ,7,0,2,5,19214.285714285714,11000,33000
2026-06,uma-stage-2026,2026-08-11,18:00,[大阪府] ＳｋｙシアターＭＢＳ,18,4,2,12,17179.833333333332,13000,30000
2026-06,uma-stage-2026,2026-08-12,13:00,[大阪府] ＳｋｙシアターＭＢＳ,11,2,2,7,22234.363636363636,11000,60000
2026-06,west-live-tour-yuitsumuni,2026-06-26,18:00,[千葉県] ららアリーナ 東京ベイ,235,0,74,161,42165.53617021276,0,300000
2026-06,west-live-tour-yuitsumuni,2026-06-27,18:00,[千葉県] ららアリーナ 東京ベイ,233,0,91,142,41751.875536480686,0,250000
2026-06,west-live-tour-yuitsumuni,2026-06-28,12:00,[千葉県] ららアリーナ 東京ベイ,300,0,126,174,37809.793333333335,0,180000
2026-06,west-live-tour-yuitsumuni,2026-06-28,17:00,[千葉県] ららアリーナ 東京ベイ,605,0,224,381,36793.16694214876,0,400000
