ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,status,price,quantity,delivery_method,ticket_type,name_type,raw_description,first_observed_at,last_observed_at,details_fetched,seller_name,seller_rating,order_num,ticket_tags,sold_at,year_month
rw8z7jlky2,1784871809331,milesixtones-2026,2026-11-07,17:00,ヤンマースタジアム長居,listing,50000,2,同行,electronic,female,"FC先行/有効期限名義のみ/条件あり
・3名義中3名義目のお譲りです。
・当方が選ばなかったチケットをお渡し致します。
・お席の選択に時間を頂きますので、ご了承ください。
・公演当日、開演2時間30分前に会場付近で待ち合わせし、同時入場していただきます。
詳しい待ち合わせ時間・場所等は、ご入金後にマイページの連絡ボードでお知らせします。
・当日こまめに連絡が取れる方でお願いします。
・入場後は速やかに受け取り通知をお願いします。
・チケットお渡し後サイドチェンジ等して頂いて構いません。
・公演中止以外の理由での返金対応はお受け致しか
ねます。ご了承ください。
・成人女性、日本人のご購入お願いします。",2026-07-24 05:43:29,2026-07-24 06:04:34,True,m♪,5.0,,,,2026-07
67ia8nrqpd,1784872734477,milesixtones-2026,2026-11-07,17:00,ヤンマースタジアム長居,listing,40000,2,ランダム配布,electronic,female,"【ランダム配布】全て初期当選、会員有効期限内、女性名義
１．同時入場後、全てのチケットを回収し一旦解散させて頂きます。当方座席選択後、ランダムにチケットをお渡し致します。買い手様に座席選択権はございません。座席選択に時間を要する可能性がございますがご了承ください。チケットお渡しの際は代表者様にご連絡しますので迅速に応答できる状態でお願い致します。開演に間に合うように必ずお渡しします。
２．成人済み日本人女性、当方提示の時間に確実にお越し頂ける方、スムーズに連絡の取れる方、電話番号・お名前のご提示可能な方でお願いします。
お待ち合わせにつきましては前日までに詳細ご連絡させて頂きます。
３．複数人で集合頂くため、遅刻する事のないよう時間に余裕を持ってお越し下さい。(開場30分前の14:30集合予定)交通機関遅延や体調不良等いかなる事情も考慮致しません。大幅な遅刻をされた場合は待たずに入場させていただきます。その場合でも発送連絡しますので必ず受取通知はしていただきます。
公演中止の場合のみ返金可能です。ランダムエラーや本人確認などの入場トラブル・一部出演者が出演しない場合は返金不可とさせていただきます。買い手様都合でのキャンセルの場合、別のお譲り先の金額との差額もしくはお約束していた当日手渡し分もサイト通しの上お支払いいただきます。身勝手なキャンセルは非常に迷惑ですのでお取引に責任を持ってご対応お願いいたします。
４．スムーズにQRコード表示したい為、同行者登録はこちらで全て完了した状態で入場いたします。購入者様の携帯番号・お名前で登録させて頂くかもしれませんが、その際メールアドレスはこちらで用意します。
５．発券のお手伝い頂く可能性がございます。その際は入場前に身分証お預かりし入場発券後当方に半券お渡し頂く際に身分証返却します。身分証とQR表示できるスマートフォン端末を必ずご持参下さい。
６．2連でご購入頂いた方は入場時分かれて頂く可能性がございますが必ず2連番のチケットをお渡しします。
７．チケットお渡ししましたら必ずその場で受取通知をしていただき、当方で確認完了しましたら速やかに解散お願いします。
以上、全てご理解ご了承の上ご購入お願いいたします。",2026-07-24 05:58:54,2026-07-24 06:04:34,True,M,5.0,,ランダム,,2026-07
ulcdrdqaby,1784871371096,milesixtones-2026,2026-11-07,17:00,ヤンマースタジアム長居,listing,40000,2,同行,electronic,female,"【条件あり】
チケットを複数所持しております。同時入場後にチケットを一旦回収し、開演5分前を目処に再集合の上チケットをお渡しさせていただきます。座席についてのクレーム等一切受け付けません。
公演当日は開演2時間半前頃に会場付近に集合し、同時入場して頂きます。(集合時間は予定ですので前後する場合がございます。)
・集合時間は必ず時間厳守でお願いいたします。万が一遅刻された場合は、ご購入様都合でのキャンセルとし返金致しません。
・代理購入不可。必ず購入したご本人様が来てください。
・待ち合わせ場所やお時間の詳細は公演当日の朝までに連絡ボードからご連絡させて頂きます。
・入場の際、一時的に身分証明書をお預かりする場合がございますので当日ご持参ください。入場後に返却させて頂きます。
・公演中止以外のキャンセル、本人確認やランダムエラー等で入場できなかった場合の返金は対応しておりません。
・入場後一旦解散して頂きますので当日連絡の取れるお電話番号を事前にお伝えください。
・チケットを受け取りましたら速やかに受け取り連絡をお願いいたします。
・如何なる場合も送金停止は受け付けておりません。
以上をご理解頂ける日本語の分かる方のみご購入ください。
購入した時点で、上記の内容に全て同意したこととします。",2026-07-24 05:36:11,2026-07-24 06:04:34,True,a,5.0,,ランダム,,2026-07
6bwvuf3029,1784871865451,milesixtones-2026,2026-11-07,17:00,ヤンマースタジアム長居,listing,70000,2,同行,electronic,female,"FC先行/有効期限名義のみ/アリツア落選名義/条件あり
・3名義中2名義目のお譲りです。
・お席の選択に時間を頂きますので、ご了承ください。
・公演当日、開演2時間30分前に会場付近で待ち合わせし、同時入場していただきます。
詳しい待ち合わせ時間・場所等は、ご入金後にマイページの連絡ボードでお知らせします。
・当日こまめに連絡が取れる方でお願いします。
・入場後は速やかに受け取り通知をお願いします。
・チケットお渡し後サイドチェンジ等して頂いて構いません。
・公演中止以外の理由での返金対応はお受け致しか
ねます。ご了承ください。
・成人女性、日本人のご購入お願いします。",2026-07-24 05:44:25,2026-07-24 06:04:34,True,m♪,5.0,,,,2026-07
jk3si02o18,1784871428538,milesixtones-2026,2026-11-07,17:00,ヤンマースタジアム長居,listing,80000,2,2名義中2番手,electronic,female,"2名義中2番手/すり替えなし/有効期限内/下三桁提示可/着ブロ希望なし
公演中止の場合のみ、手数料を引いた金額を返金致します。公演中止以外（一部メンバー不在、遅刻、遅延、体調不良、ランダムエラー等)いかなる理由であっても返金不可です。
お取引成立後はキャンセル不可とさせていただきます。",2026-07-24 05:37:08,2026-07-24 06:04:34,True,みるく,5.0,,番手,,2026-07
79utrndgt6,1784871912836,milesixtones-2026,2026-11-07,17:00,ヤンマースタジアム長居,listing,70000,1,公演日前日までにログイン情報提示,electronic,female,"期限内名義にて当選
QR毎
公演前日までにログイン情報提示いたします。入場出来次第受取評価とログアウトをお願いいたします。
また公演中止以外での返金対応不可となります。",2026-07-24 05:45:12,2026-07-24 06:04:34,True,あ,5.0,,QR,,2026-07
tsxyd29p1n,1784869537656,milesixtones-2026,2026-11-07,17:00,ヤンマースタジアム長居,listing,30000,2,同行,electronic,none,"【条件あり】
チケットを複数所持しております。同時入場後にチケットを一旦回収し、開演5分前を目処に再集合の上チケットをお渡しさせていただきます。座席についてのクレーム等一切受け付けません。
公演当日は開演2時間半前頃に会場付近に集合し、同時入場して頂きます。(集合時間は予定ですので前後する場合がございます。)
・集合時間は必ず時間厳守でお願いいたします。万が一遅刻された場合は、ご購入様都合でのキャンセルとし返金致しません。
・代理購入不可。必ず購入したご本人様が来てください。
・待ち合わせ場所やお時間の詳細は公演当日の朝までに連絡ボードからご連絡させて頂きます。
・入場の際、一時的に身分証明書をお預かりする場合がございますので当日ご持参ください。入場後に返却させて頂きます。
・公演中止以外のキャンセル、本人確認やランダムエラー等で入場できなかった場合の返金は対応しておりません。
・入場後一旦解散して頂きますので当日連絡の取れるお電話番号を事前にお伝えください。
・チケットを受け取りましたら速やかに受け取り連絡をお願いいたします。
・如何なる場合も送金停止は受け付けておりません。
以上をご理解頂ける日本語の分かる方のみご購入ください。
購入した時点で、上記の内容に全て同意したこととします。",2026-07-24 05:05:37,2026-07-24 06:04:34,True,a,5.0,,ランダム,,2026-07
968braccz7,1784872222750,milesixtones-2026,2026-11-07,17:00,ヤンマースタジアム長居,listing,80000,2,公演日前日にログイン情報の共有,electronic,female,"QR毎/初期当選/有効期限内/下3桁提示可/発送物戻りなし/着ブロ希望なし
公演日前日にログイン情報をお伝えします。
公演中止の場合のみ、手数料を引いた金額を返金致します。公演中止以外での理由（一部メンバーの不在、遅刻、遅延、体調不良、ランダムエラー、本人確認、システムエラー）等、如何なる場合でも返金はできません。
入場後は速やかにログアウトをお願い致します。
お取引成立後のキャンセルは一切受け付けておりませんのでご了承ください。
上記の内容全て了承の上取引をお願い致します。",2026-07-24 05:50:22,2026-07-24 06:04:34,True,もちゅ,5.0,,QR,,2026-07
s8q37t3vtn,1784871908321,milesixtones-2026,2026-11-08,17:00,ヤンマースタジアム長居,listing,55000,2,同行,electronic,female,"FC先行/有効期限名義のみ/アリツア落選名義/条件あり
・3名義中3名義目のお譲りです。
・当方が選ばなかったチケットをお渡し致します。
・お席の選択に時間を頂きますので、ご了承ください。
・公演当日、開演2時間30分前に会場付近で待ち合わせし、同時入場していただきます。
詳しい待ち合わせ時間・場所等は、ご入金後にマイページの連絡ボードでお知らせします。
・当日こまめに連絡が取れる方でお願いします。
・入場後は速やかに受け取り通知をお願いします。
・チケットお渡し後サイドチェンジ等して頂いて構いません。
・公演中止以外の理由での返金対応はお受け致しか
ねます。ご了承ください。
・成人女性、日本人のご購入お願いします。",2026-07-24 05:45:08,2026-07-24 06:04:34,True,m♪,5.0,,,,2026-07
w1oarwqkts,1784872474986,milesixtones-2026,2026-11-08,17:00,ヤンマースタジアム長居,listing,40000,2,同行,electronic,female,【入場時ランダムエラーの場合の全額返金保証、立見なし】ランダムのお渡しとなり、購入者様の座席選択権はありませんことご理解下さい。(連番での落札は必ず連番のお譲り) 外国人の方また代理購入不可。当日開場時間30分前に会場付近待ち合わせ予定。お席に関するクレーム、理由問わず集合時間に遅刻、買い手様都合(出演者変更含む)のキャンセルなど入場時のランダムエラー・公演中止以外一切対応、返金しかねます。チケットをお渡し受取連絡を頂いた時点でお取引完了とみなします。ご不明な点あれば購入前ににご質問頂き、上記記載にご納得ご了承いただける方のみご購入ください。,2026-07-24 05:54:34,2026-07-24 06:04:34,True,U,5.0,,ランダム,,2026-07
7seddde0ge,1784872853528,milesixtones-2026,2026-11-08,17:00,ヤンマースタジアム長居,listing,58000,2,公演日前日までにログイン情報共有,electronic,female,初期当選、重複すり替え無し、下3桁提示可,2026-07-24 06:00:53,2026-07-24 06:04:34,True,y,5.0,,QR,,2026-07
sold_1784869840778,1784869840778,milesixtones-2026,2026-11-08,17:00,ヤンマースタジアム長居,sold,40000,2,公演日当日にQRコード共有,electronic,none,"FC先行 座席未定QR／初期選／重複・す
り替えなし／下3桁提示可能／有効期限内
公演日に連絡ボードにて必要な情報をお伝えします。
お席に関するクレーム・送金停...",2026-07-24 05:10:40,2026-07-24 06:04:34,False,,,,,2026-07-24 06:04:34,2026-07
1co8wyzfs8,1784870742773,milesixtones-2026,2026-11-08,17:00,ヤンマースタジアム長居,listing,0,2,公演日1日前までにQRコード共有,electronic,female,,2026-07-24 05:25:42,2026-07-24 06:04:34,True,りゃん,5.0,,QR,,2026-07
5olbvbadsy,1784872395698,milesixtones-2026,2026-11-08,17:00,ヤンマースタジアム長居,listing,0,2,公演日前日にQRコード共有,electronic,female,"初期当選 有効期限内 重複すり替えなし
主催者側による公演中止以外いかなる理由においても返金不可です。必ず受け取り通知お願いします。",2026-07-24 05:53:15,2026-07-24 06:04:34,True,ま,5.0,,,,2026-07
sold_1784871423886,1784871423886,milesixtones-2026,2026-11-08,17:00,ヤンマースタジアム長居,sold,45000,2,公演日前日までにQRコード共有,electronic,female,"FC先行 / 初期当選/ 座席未定 / QR毎 /下3桁提示可/ 有効期限内 / 発送物戻りなし/着ブロ希望なし/ 同一クレカなし

プラベ出品対応可能

最終...",2026-07-24 05:37:03,2026-07-24 06:04:34,False,,,,,2026-07-24 06:04:34,2026-07
bppvm9go2d,1784872928450,milesixtones-2026,2026-11-08,17:00,ヤンマースタジアム長居,listing,40000,2,ランダム配布,electronic,female,"【ランダム配布】全て初期当選、会員有効期限内、女性名義
１．同時入場後、全てのチケットを回収し一旦解散させて頂きます。当方座席選択後、ランダムにチケットをお渡し致します。買い手様に座席選択権はございません。座席選択に時間を要する可能性がございますがご了承ください。チケットお渡しの際は代表者様にご連絡しますので迅速に応答できる状態でお願い致します。開演に間に合うように必ずお渡しします。
２．成人済み日本人女性、当方提示の時間に確実にお越し頂ける方、スムーズに連絡の取れる方、電話番号・お名前のご提示可能な方でお願いします。
お待ち合わせにつきましては前日までに詳細ご連絡させて頂きます。
３．複数人で集合頂くため、遅刻する事のないよう時間に余裕を持ってお越し下さい。(開場30分前の14:30集合予定)交通機関遅延や体調不良等いかなる事情も考慮致しません。大幅な遅刻をされた場合は待たずに入場させていただきます。その場合でも発送連絡しますので必ず受取通知はしていただきます。
公演中止の場合のみ返金可能です。ランダムエラーや本人確認などの入場トラブル・一部出演者が出演しない場合は返金不可とさせていただきます。買い手様都合でのキャンセルの場合、別のお譲り先の金額との差額もしくはお約束していた当日手渡し分もサイト通しの上お支払いいただきます。身勝手なキャンセルは非常に迷惑ですのでお取引に責任を持ってご対応お願いいたします。
４．スムーズにQRコード表示したい為、同行者登録はこちらで全て完了した状態で入場いたします。購入者様の携帯番号・お名前で登録させて頂くかもしれませんが、その際メールアドレスはこちらで用意します。
５．発券のお手伝い頂く可能性がございます。その際は入場前に身分証お預かりし入場発券後当方に半券お渡し頂く際に身分証返却します。身分証とQR表示できるスマートフォン端末を必ずご持参下さい。
６．2連でご購入頂いた方は入場時分かれて頂く可能性がございますが必ず2連番のチケットをお渡しします。
７．チケットお渡ししましたら必ずその場で受取通知をしていただき、当方で確認完了しましたら速やかに解散お願いします。
以上、全てご理解ご了承の上ご購入お願いいたします。",2026-07-24 06:02:08,2026-07-24 06:04:34,True,M,5.0,,ランダム,,2026-07
v4yzkhwd21,1784871985681,milesixtones-2026,2026-11-08,17:00,ヤンマースタジアム長居,listing,75000,2,同行,electronic,female,"FC先行/有効期限名義のみ/アリツア落選名義/条件あり
・3名義中2名義目のお譲りです。
・お席の選択に時間を頂きますので、ご了承ください。
・公演当日、開演2時間30分前に会場付近で待ち合わせし、同時入場していただきます。
詳しい待ち合わせ時間・場所等は、ご入金後にマイページの連絡ボードでお知らせします。
・当日こまめに連絡が取れる方でお願いします。
・入場後は速やかに受け取り通知をお願いします。
・チケットお渡し後サイドチェンジ等して頂いて構いません。
・公演中止以外の理由での返金対応はお受け致しか
ねます。ご了承ください。
・成人女性、日本人のご購入お願いします。",2026-07-24 05:46:25,2026-07-24 06:04:34,True,m♪,5.0,,,,2026-07
q64g6cpabv,1784871587150,milesixtones-2026,2026-11-08,17:00,ヤンマースタジアム長居,listing,65000,2,公演日1日前までにQRコード共有,electronic,female,"FC先行 / 初期当選/ 座席未定 / QR毎 /下3桁提示可/ 有効期限内 / 発送物戻りなし/着ブロ希望なし/ 同一クレカなし
プラベ出品対応可能
当選歴なし
同行者チェックを済ませた状態で、公演日前日にログイン情報をお伝えいたします。
代表者チェックは買い手様にてお願いいたします。
本人確認などで入場できなかった場合のクレーム・返金対応は一切お受けできません。
その他ご本人様の端末の不具合によるエラーや、ランダムエラー、体調不良でのご自身の都合による入場不可の場合等いずれも返金不可となります。
いかなる場合も必ず受け取りを行っていただきます。
主催者側からの公演中止の場合のみ、必要な手数料を差し引いた金額を返金します。
ご入場後、開演前までに必ず受け取り手続き及び速やかにログアウトをお願いいたします。
上記のことを全てをご理解頂ける日本語が通じる方のみご購入をお願いします。
購入された時点で以上同意されたものとみなしますのでよろしくお願いいたします。",2026-07-24 05:39:47,2026-07-24 06:04:34,True,I,5.0,,QR,,2026-07
